country_code,country,continent,indicator,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024
PHL,Philippines,Asia,pumped_storage_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
PHL,Philippines,Asia,pumped_storage_cap_mw_on_grid,736,736,736,736,736,736
PHL,Philippines,Asia,renewable_hydropower_gen_gwh_off_grid,107.89,96.21,107.75,140.96,139.78,NA
PHL,Philippines,Asia,renewable_hydropower_gen_gwh_on_grid,7195.6,6373.81,8463.32,9362.59,9565.16,NA
PHL,Philippines,Asia,renewable_hydropower_cap_mw_off_grid,30.6,30.6,30.6,28.43,30.61,30.6
PHL,Philippines,Asia,renewable_hydropower_cap_mw_on_grid,2996,3014.5,3017.9,3010.5,3065,3102.1
PHL,Philippines,Asia,solar_pv_gen_gwh_off_grid,8.43,11,11.57,23.73,25.56,NA
PHL,Philippines,Asia,solar_pv_gen_gwh_on_grid,1274.24,1410.26,1520.69,1893.58,2650.24,NA
PHL,Philippines,Asia,solar_pv_cap_mw_off_grid,14.65,15.24,16.06,17.82,18.42,22.62
PHL,Philippines,Asia,solar_pv_cap_mw_on_grid,994.69,1073.93,1396.63,1648.84,1784.04,2948.48
PHL,Philippines,Asia,solar_thermal_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
PHL,Philippines,Asia,solar_thermal_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
PHL,Philippines,Asia,solar_thermal_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
PHL,Philippines,Asia,solar_thermal_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
PHL,Philippines,Asia,total_renewable_gen_gwh_off_grid,203.22,194,207.99,270.57,287.35,NA
PHL,Philippines,Asia,total_renewable_gen_gwh_on_grid,21234.87,20820.69,22714.67,24032.69,25662.58,NA
PHL,Philippines,Asia,total_renewable_cap_mw_off_grid,84.39,84.97,85.79,85.38,88.16,92.36
PHL,Philippines,Asia,total_renewable_cap_mw_on_grid,6779.29,6996.93,7329.03,7691.64,7882.87,9207.19
PHL,Philippines,Asia,financing_concentrated_solar_power,NA,NA,NA,NA,NA,NA
PHL,Philippines,Asia,financing_marine_energy,NA,NA,NA,NA,NA,NA
PHL,Philippines,Asia,financing_nuclear,0.01,NA,NA,NA,NA,NA
PHL,Philippines,Asia,financing_offgrid_solar_pv,0.13,6.43,NA,0.62,0.82,NA
PHL,Philippines,Asia,financing_offshore_wind,NA,NA,NA,NA,NA,NA
PHL,Philippines,Asia,financing_ongrid_solar_pv,0.65,0.3,0.68,NA,1.36,NA
PHL,Philippines,Asia,financing_onshore_wind,NA,NA,NA,0.65,NA,NA
PHL,Philippines,Asia,financing_pumped_storage,NA,NA,NA,NA,NA,NA
PHL,Philippines,Asia,financing_renewable_hydropower,NA,NA,10.64,NA,NA,NA
PHL,Philippines,Asia,financing_solar_thermal_energy,NA,NA,NA,NA,0.03,NA
POL,Poland,Europe,renewable_elec_pct,15.9761141059102,18.3995140532264,17.4599985525884,NA,NA,NA
POL,Poland,Europe,renewable_prod_kwh,23534910000,26142960000,28263570000,NA,NA,NA
POL,Poland,Europe,hydro_elec_pct,1.62450911042271,1.85773402007061,1.72576003028431,1.67901729087389,2.24337594125035,NA
POL,Poland,Europe,renewable_prod_pct,14.3516049954875,16.5417800331557,15.7342385223041,NA,NA,NA
POL,Poland,Europe,energy_invest_private_usd,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,energy_invest_ppp_usd,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,renewable_consump_pct,15.6,16.1,15.2,NA,NA,NA
POL,Poland,Europe,GHG_emissions_total,374.607697597983,356.726739478367,383.237982407454,375.377082407454,NA,NA
POL,Poland,Europe,mixed_hydro_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,mixed_hydro_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,mixed_hydro_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,mixed_hydro_cap_mw_on_grid,375.95,375.95,375.95,375.95,375.95,376.95
POL,Poland,Europe,nuclear_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,nuclear_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,nuclear_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,nuclear_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,offshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,offshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,offshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,offshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,onshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,onshore_wind_gen_gwh_on_grid,15106.76,15800.05,16233.55,19779.54,24176.36,NA
POL,Poland,Europe,onshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,onshore_wind_cap_mw_on_grid,5837.76,6298.25,6967.34,8150.24,9343.32,10059.32
POL,Poland,Europe,other_non_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,other_non_renewable_gen_gwh_on_grid,805.28,589.91,663,647.32,1071.26,NA
POL,Poland,Europe,other_non_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,other_non_renewable_cap_mw_on_grid,73.2,50.15,45.7,61.4,90.16,258.16
POL,Poland,Europe,pumped_storage_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,pumped_storage_gen_gwh_on_grid,706.47,818.65,761.6,1050.12,1324.52,NA
POL,Poland,Europe,pumped_storage_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,pumped_storage_cap_mw_on_grid,1423,1423,1423,1423,1423,1359
POL,Poland,Europe,renewable_hydropower_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,renewable_hydropower_gen_gwh_on_grid,1958.42,2118.34,2339.18,1968.19,2409.51,NA
POL,Poland,Europe,renewable_hydropower_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,renewable_hydropower_cap_mw_on_grid,598.06,600.65,598.6,607.9,611.46,611.46
POL,Poland,Europe,solar_pv_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,solar_pv_gen_gwh_on_grid,710.67,1957.92,3934.45,8309.67,11107.09,NA
POL,Poland,Europe,solar_pv_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,solar_pv_cap_mw_on_grid,1495.25,3794.96,7090.54,11063.1,16427.53,20199.13
POL,Poland,Europe,solar_thermal_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,solar_thermal_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,solar_thermal_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,solar_thermal_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,total_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,total_renewable_gen_gwh_on_grid,25492.44,28260.3,30601.96,37722.89,45888.97,NA
POL,Poland,Europe,total_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,total_renewable_cap_mw_on_grid,9317.37,12115.17,16132.11,21414.64,27934.55,32423.15
POL,Poland,Europe,financing_concentrated_solar_power,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,financing_marine_energy,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,financing_nuclear,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,financing_offgrid_solar_pv,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,financing_offshore_wind,NA,NA,NA,NA,259.05,NA
POL,Poland,Europe,financing_ongrid_solar_pv,NA,20.78,NA,47.56,23.31,NA
POL,Poland,Europe,financing_onshore_wind,143.9,408.98,113.13,68.2,68.67,NA
POL,Poland,Europe,financing_pumped_storage,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,financing_renewable_hydropower,NA,NA,NA,NA,NA,NA
POL,Poland,Europe,financing_solar_thermal_energy,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,renewable_elec_pct,54.2392105956278,59.6286973887486,64.9061770532965,NA,NA,NA
PRT,Portugal,Europe,renewable_prod_kwh,18588310000,18017720000,19634520000,NA,NA,NA
PRT,Portugal,Europe,hydro_elec_pct,19.2685404673214,25.682957157391,26.3912591459228,18.1101071567603,29.5881680013074,NA
PRT,Portugal,Europe,renewable_prod_pct,34.9706701283064,33.9457402313576,38.5149179073736,NA,NA,NA
PRT,Portugal,Europe,energy_invest_private_usd,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,energy_invest_ppp_usd,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,renewable_consump_pct,28.2,31.3,32.3,NA,NA,NA
PRT,Portugal,Europe,GHG_emissions_total,57.9209791387007,52.0405883910477,48.9140372815775,49.3429372815775,NA,NA
PRT,Portugal,Europe,mixed_hydro_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,mixed_hydro_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,mixed_hydro_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,mixed_hydro_cap_mw_on_grid,2764.4,2764.4,2764.4,3647.22,3647.22,3647.22
PRT,Portugal,Europe,nuclear_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,nuclear_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,nuclear_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,nuclear_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,offshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,offshore_wind_gen_gwh_on_grid,NA,51.24,51.44,78.18,79.31,NA
PRT,Portugal,Europe,offshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,offshore_wind_cap_mw_on_grid,NA,25,25,25,25,25
PRT,Portugal,Europe,onshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,onshore_wind_gen_gwh_on_grid,13666.95,12247.42,13164.18,13165.83,13066.09,NA
PRT,Portugal,Europe,onshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,onshore_wind_cap_mw_on_grid,5222.75,5097.26,5402.33,5513.14,5513.14,5558.14
PRT,Portugal,Europe,other_non_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,other_non_renewable_gen_gwh_on_grid,274.37,262.35,285.46,220.02,208.92,NA
PRT,Portugal,Europe,other_non_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,other_non_renewable_cap_mw_on_grid,44.31,44.31,44.31,43.44,41.44,41.44
PRT,Portugal,Europe,pumped_storage_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,pumped_storage_gen_gwh_on_grid,1424.8,1549.97,1547.09,2303.26,2828.87,NA
PRT,Portugal,Europe,pumped_storage_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,pumped_storage_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,renewable_hydropower_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,renewable_hydropower_gen_gwh_on_grid,8817.71,12082.58,11907.54,6536.02,12039.3,NA
PRT,Portugal,Europe,renewable_hydropower_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,renewable_hydropower_cap_mw_on_grid,4497.59,4476.41,4490.5,4541.37,4539.35,4699.35
PRT,Portugal,Europe,solar_pv_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,solar_pv_gen_gwh_on_grid,1342.25,1715.59,2237.16,3519.03,5160.14,NA
PRT,Portugal,Europe,solar_pv_cap_mw_off_grid,68.7,90.22,171.21,171.21,171.21,171.21
PRT,Portugal,Europe,solar_pv_cap_mw_on_grid,901.44,1100.29,1645.99,2646.26,3868.79,5636.79
PRT,Portugal,Europe,solar_thermal_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,solar_thermal_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,solar_thermal_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,solar_thermal_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,total_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,total_renewable_gen_gwh_on_grid,27405.51,30099.75,31541.43,27606.49,34352.49,NA
PRT,Portugal,Europe,total_renewable_cap_mw_off_grid,68.7,90.22,171.21,171.21,171.21,171.21
PRT,Portugal,Europe,total_renewable_cap_mw_on_grid,14117.77,14207.58,15074.09,17108.53,18331.41,20304.41
PRT,Portugal,Europe,financing_concentrated_solar_power,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,financing_marine_energy,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,financing_nuclear,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,financing_offgrid_solar_pv,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,financing_offshore_wind,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,financing_ongrid_solar_pv,NA,NA,44.01,73.71,NA,NA
PRT,Portugal,Europe,financing_onshore_wind,53.87,73.3,NA,102.67,NA,NA
PRT,Portugal,Europe,financing_pumped_storage,NA,NA,NA,NA,NA,NA
PRT,Portugal,Europe,financing_renewable_hydropower,171.93,54.97,NA,NA,NA,NA
PRT,Portugal,Europe,financing_solar_thermal_energy,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,renewable_elec_pct,3.7261434978984,4.01337249193704,4.57841328319192,NA,NA,NA
PRI,Puerto Rico,North America,renewable_prod_kwh,672280000,715170000,858050000,NA,NA,NA
PRI,Puerto Rico,North America,hydro_elec_pct,0.214182205324465,0.264703215279194,0.202513802659453,NA,NA,NA
PRI,Puerto Rico,North America,renewable_prod_pct,3.51196129257394,3.7486692766578402,4.37589948053246,NA,NA,NA
PRI,Puerto Rico,North America,energy_invest_private_usd,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,energy_invest_ppp_usd,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,renewable_consump_pct,2.4,2.5,2.6,2.5,NA,NA
PRI,Puerto Rico,North America,GHG_emissions_total,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,mixed_hydro_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,mixed_hydro_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,mixed_hydro_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,mixed_hydro_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,nuclear_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,nuclear_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,nuclear_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,nuclear_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,offshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,offshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,offshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,offshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,onshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,onshore_wind_gen_gwh_on_grid,159,142.7,165.69,155.7,115.92,NA
PRI,Puerto Rico,North America,onshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,onshore_wind_cap_mw_on_grid,99,99,99,99,99,127.8
PRI,Puerto Rico,North America,other_non_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,other_non_renewable_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,other_non_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,other_non_renewable_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,pumped_storage_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,pumped_storage_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,pumped_storage_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,pumped_storage_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,renewable_hydropower_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,renewable_hydropower_gen_gwh_on_grid,41,50.5,39.71,44.74,37.88,NA
PRI,Puerto Rico,North America,renewable_hydropower_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,renewable_hydropower_cap_mw_on_grid,98.1,98.1,98.1,98.1,98.1,98.1
PRI,Puerto Rico,North America,solar_pv_gen_gwh_off_grid,0.1,0.08,0.06,0.06,0.06,NA
PRI,Puerto Rico,North America,solar_pv_gen_gwh_on_grid,497.99,563,678.71,845.79,1189.35,NA
PRI,Puerto Rico,North America,solar_pv_cap_mw_off_grid,0.07,0.04,0.04,0.04,0.04,0.04
PRI,Puerto Rico,North America,solar_pv_cap_mw_on_grid,336.96,381,487.53,639.34,955.15,962.6
PRI,Puerto Rico,North America,solar_thermal_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,solar_thermal_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,solar_thermal_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,solar_thermal_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
PRI,Puerto Rico,North America,total_renewable_gen_gwh_off_grid,0.1,0.08,0.06,0.06,0.06,NA
PRI,Puerto Rico,North America,total_renewable_gen_gwh_on_grid,713.19,765.6,897.71,1060.15,1355.25,NA
PRI,Puerto Rico,North America,total_renewable_cap_mw_off_grid,0.07,0.04,0.04,0.04,0.04,0.04
PRI,Puerto Rico,North America,total_renewable_cap_mw_on_grid,536.46,582.9,689.43,841.24,1157.05,1193.3
QAT,Qatar,Asia,renewable_elec_pct,0.252506416426051,0.289800641520159,0.276427644700916,NA,NA,NA
QAT,Qatar,Asia,renewable_prod_kwh,125930000,142750000,142750000,NA,NA,NA
QAT,Qatar,Asia,hydro_elec_pct,0,0,0,NA,NA,NA
QAT,Qatar,Asia,renewable_prod_pct,0.252506416426051,0.289800641520159,0.276427644700916,NA,NA,NA
QAT,Qatar,Asia,energy_invest_private_usd,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,energy_invest_ppp_usd,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,renewable_consump_pct,0.1,0,0,NA,NA,NA
QAT,Qatar,Asia,GHG_emissions_total,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,mixed_hydro_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,mixed_hydro_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,mixed_hydro_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,mixed_hydro_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,nuclear_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,nuclear_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,nuclear_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,nuclear_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,offshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,offshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,offshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,offshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,onshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,onshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,onshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,onshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,other_non_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,other_non_renewable_gen_gwh_on_grid,117.57,134.39,134.39,134.39,134.39,NA
QAT,Qatar,Asia,other_non_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,other_non_renewable_cap_mw_on_grid,15,15,15,15,15,15
QAT,Qatar,Asia,pumped_storage_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,pumped_storage_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,pumped_storage_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,pumped_storage_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,renewable_hydropower_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,renewable_hydropower_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,renewable_hydropower_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,renewable_hydropower_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,solar_pv_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,solar_pv_gen_gwh_on_grid,8.36,8.36,8.36,594.21,1882.02,NA
QAT,Qatar,Asia,solar_pv_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,solar_pv_cap_mw_on_grid,5.1,5.1,5.1,805.1,805.1,1680.1
QAT,Qatar,Asia,solar_thermal_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,solar_thermal_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,solar_thermal_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,solar_thermal_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,total_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,total_renewable_gen_gwh_on_grid,125.94,142.75,142.75,728.59,2016.41,NA
QAT,Qatar,Asia,total_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,total_renewable_cap_mw_on_grid,24.1,24.1,24.1,824.1,824.1,1699.1
QAT,Qatar,Asia,financing_concentrated_solar_power,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,financing_marine_energy,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,financing_nuclear,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,financing_offgrid_solar_pv,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,financing_offshore_wind,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,financing_ongrid_solar_pv,NA,134.1,NA,NA,NA,NA
QAT,Qatar,Asia,financing_onshore_wind,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,financing_pumped_storage,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,financing_renewable_hydropower,NA,NA,NA,NA,NA,NA
QAT,Qatar,Asia,financing_solar_thermal_energy,NA,NA,NA,NA,NA,NA
ROU,Romania,Europe,renewable_elec_pct,42.0319345208145,44.5645939857689,44.8574239112157,NA,NA,NA
ROU,Romania,Europe,renewable_prod_kwh,9055280000,9225760000,8931710000,NA,NA,NA
ROU,Romania,Europe,hydro_elec_pct,26.8441179430412,28.0705831873279,29.8385740709601,25.6419413592372,NA,NA
ROU,Romania,Europe,renewable_prod_pct,15.1878165777733,16.494010798441,15.0188498402556,NA,NA,NA
ROU,Romania,Europe,energy_invest_private_usd,NA,NA,NA,NA,NA,NA
ROU,Romania,Europe,energy_invest_ppp_usd,NA,NA,NA,NA,NA,NA
ROU,Romania,Europe,renewable_consump_pct,23.5,24.1,23.6,NA,NA,NA
ROU,Romania,Europe,GHG_emissions_total,68.9049172537952,60.2805764115684,66.5063977487618,61.6287977487618,NA,NA
ROU,Romania,Europe,mixed_hydro_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ROU,Romania,Europe,mixed_hydro_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
ROU,Romania,Europe,mixed_hydro_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ROU,Romania,Europe,mixed_hydro_cap_mw_on_grid,278.25,279.17,279.35,277.9,277.9,277.9
ROU,Romania,Europe,nuclear_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ROU,Romania,Europe,nuclear_gen_gwh_on_grid,11280.17,11466.4,11284.32,11088.71,11191.09,NA
ROU,Romania,Europe,nuclear_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ROU,Romania,Europe,nuclear_cap_mw_on_grid,1300,1300,1300,1300,1300,1300
ROU,Romania,Europe,offshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ROU,Romania,Europe,offshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
ROU,Romania,Europe,offshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ROU,Romania,Europe,offshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
ROU,Romania,Europe,onshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ROU,Romania,Europe,onshore_wind_gen_gwh_on_grid,6772.81,6945.46,6575.55,6996.87,7548,NA
ROU,Romania,Europe,onshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ROU,Romania,Europe,onshore_wind_cap_mw_on_grid,3037.52,3012.53,3014.96,3015.2,3026.76,3095.76
ROU,Romania,Europe,other_non_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
ROU,Romania,Europe,other_non_renewable_gen_gwh_on_grid,0,0,0.01,0.01,0.01,NA
ROU,Romania,Europe,other_non_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
ROU,Romania,Europe,other_non_renewable_cap_mw_on_grid,1.01,1.01,1.01,1.01,1.01,1.01
ROU,Romania,Europe,pumped_storage_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
