country_code,country,continent,year,renewable_elec_pct,renewable_prod_kwh,renewable_prod_pct,renewable_consump_pct,hydro_elec_pct,total_renewable_cap_mw,total_renewable_gen_gwh,GHG_emissions_total,energy_invest_private_ppp_USD,total_solar_cap_mw,total_solar_gen_gwh,total_wind_cap_mw,total_wind_gen_gwh,total_hydro_cap_mw,total_hydro_gen_gwh,total_financing_solar_USD,total_financing_wind_USD,total_financing_hydro_USD,total_financing_other_USD,total_financing_renewables_USD
ROU,Romania,Europe,2024,NA,NA,NA,NA,NA,14528.71,NA,NA,NA,4688.07,0,3095.76,0,6588.75,0,0,0,0,0,0
RUS,Russia,Europe,2019,17.7904389866357,3008350000,0.268245337461168,3.2,17.5221936491745,50397.11,196530.63,1890.8058372925,652310000,1425.01,940.4,197.1,330.8,48654,194717.38,0,0,0,0,0
RUS,Russia,Europe,2020,20.0765885357637,4379960000,0.401953991448764,3.7,19.674634544314902,51632.71,216325.42,1801.8854445051,486950000,1774.21,1683.4,1040.5,1240.9,48696,212586.37,0,0,0,0,0
RUS,Russia,Europe,2021,19.1544751840582,5688050000,0.490596127705673,3.5,18.6638790563525,52987.91,220204.16,2016.1265210489,101020000,1988.41,1885.5,2049.5,3311.3,48739,214184.31,0,0,0,0,0
RUS,Russia,Europe,2022,NA,NA,NA,NA,17.3183454877927,53531.61,208606.65,2089.6891210489,NA,2148.21,2217,2280.4,5547.5,48890,200000,0,0,0,0,0
RUS,Russia,Europe,2023,NA,NA,NA,NA,NA,56562.2,213682.44,NA,NA,2192.8,3224.04,2532.4,6996.61,51624,202620,0,0,0,0,0
RUS,Russia,Europe,2024,NA,NA,NA,NA,NA,57062.68,NA,NA,NA,2554.38,0,2566.7,0,51726,0,0,0,0,0,0
RWA,Rwanda,Africa,2019,51.9774614472123,36170000,4.29062870699881,81.8,47.6868327402135,131.31,431.66,0.3284,NA,22.02,31,0,0,108.46000000000001,398.63,0.11,0,0,0,0.11
RWA,Rwanda,Africa,2020,64.4925201380898,33440000,3.84810126582278,81.7,60.644418872267,142.76,556.2700000000001,0.4382,NA,23.67,33.879999999999995,0,0,118.26,520.37,15.42,0,271.25,0,286.67
RWA,Rwanda,Africa,2021,60.9979508196721,51340000,5.26024590163934,79.4,55.7377049180328,144.14,593.13,0.5973,NA,25.049999999999997,35.870000000000005,0,0,118.26,555.23,82.75,0,1.21,0,83.96
RWA,Rwanda,Africa,2022,NA,NA,NA,79.9,50.3178928247048,150.89,552.3299999999999,0.3848,NA,26.46,36.28,0,0,123.60000000000001,514.03,0.35,0,18.38,0,18.73
RWA,Rwanda,Africa,2023,NA,NA,NA,NA,NA,151.99,536.62,NA,40000000,27.549999999999997,36.519999999999996,0,0,123.60000000000001,498.06,287.52,0,5.74,0,293.26
RWA,Rwanda,Africa,2024,NA,NA,NA,NA,NA,181.64,NA,NA,NA,27.549999999999997,0,0,0,153.24,0,0,0,0,0,0
SAU,Saudi Arabia,Asia,2019,0.0688617116501273,266950000,0.0688617116501273,0,0,112.37,266,729.5282,NA,109.37,261,3,5,0,0,0,0,0,0,0
SAU,Saudi Arabia,Asia,2020,0.0676715363808973,266950000,0.0676715363808973,0.1,0,412.37,834,724.0871,NA,409.37,829,3,5,0,0,0,0,0,0,0
SAU,Saudi Arabia,Asia,2021,0.0653198949792136,266950000,0.0653198949792136,0.1,0,442.37,891,742.2041,NA,439.37,886,3,5,0,0,65.33,0,0,0,65.33
SAU,Saudi Arabia,Asia,2022,NA,NA,NA,NA,NA,842.87,2839,777.9788,NA,439.87,1251,403,1588,0,0,0,0,0,0,0
SAU,Saudi Arabia,Asia,2023,NA,NA,NA,NA,NA,2988.37,6534,NA,NA,2585.37,4946,403,1588,0,0,0,0,0,0,0
SAU,Saudi Arabia,Asia,2024,NA,NA,NA,NA,NA,4743.37,NA,NA,NA,4340.37,0,403,0,0,0,0,0,0,0,0
SDN,Sudan,Africa,2019,64.2827924903643,130530000,0.811450951137635,59.4,63.4713415392267,1761.92,10340.53,145.64,NA,80.92,21.55,0,0,1482,10210,7.619999999999999,0,0,0,7.619999999999999
SDN,Sudan,Africa,2020,65.2923969752037,131230000,0.76927135236532,62.6,64.5231256228384,1798.56,11138.230000000001,144.69,NA,117.56,27.509999999999998,0,0,1482,11008,18.92,0,0,0,18.92
SDN,Sudan,Africa,2021,58.048966577464,-753860000,-4.29231907988385,61,62.3412856573478,1817.29,10174.51,146.2843,NA,136.29,27.509999999999998,0,0,1482,10061,0.13,0,0,0,0.13
SDN,Sudan,Africa,2022,NA,NA,NA,NA,71.3646532438479,1871.29,10275.54,145.7466,NA,190.29,125.51,0,0,1482,10061,0,0,0,0,0
SDN,Sudan,Africa,2023,NA,NA,NA,NA,NA,1871.29,10273.980000000001,NA,NA,190.29,125.51,0,0,1482,10061,0.2,0,0,0,0.2
SDN,Sudan,Africa,2024,NA,NA,NA,NA,NA,1871.29,NA,NA,NA,190.29,0,0,0,1482,0,0,0,0,0,0
SEN,Senegal,Africa,2019,6.30777518405459,351280000,6.30777518405459,36.2,0,264.53,347.94,14.3144,53900000,160.33,258.11,55.2,23.13,0,0,53.83,0,0,0,53.83
SEN,Senegal,Africa,2020,9.23380427291523,535930000,9.23380427291523,38.7,0,368.65,528.8399999999999,13.9667,NA,160.95000000000002,287.86,158.7,178.58,0,0,108.72999999999999,0.02,0,0,108.74999999999999
SEN,Senegal,Africa,2021,13.2915360501567,848000000,13.2915360501567,35.4,0,436.13,840.69,15.3661,NA,228.43,380.33,158.7,399.86,0,0,6.800000000000001,0.63,0.09,0,7.5200000000000005
SEN,Senegal,Africa,2022,NA,NA,NA,NA,NA,438.91999999999996,880.4899999999999,15.7936,NA,231.22,423.93,158.7,395.56,0,0,85.17999999999999,0,0,0,85.17999999999999
SEN,Senegal,Africa,2023,NA,NA,NA,NA,NA,438.81,867.01,NA,297450000,231.10999999999999,423.02,158.7,382.39,0,0,67.56,0,0.03,0,67.59
SEN,Senegal,Africa,2024,NA,NA,NA,NA,NA,480.73,NA,NA,NA,272.73,0,159,0,0,0,0,0,0,0,0
SGP,Singapore,Asia,2019,4.17542088160238,2274310000,4.17542088160238,0.9,0,437.13,978.11,69.34227,NA,271.6,301,0.1,0.35,0,0,0,0,0,0,0
SGP,Singapore,Asia,2020,4.0810284451602,2179310000,4.0810284451602,0.9,0,494.03,1035.26,67.83027,NA,330.5,398,0.1,0.35,0,0,0,0,0,0,0
SGP,Singapore,Asia,2021,4.02166045769026,2267010000,4.02166045769026,1.1,0,657.23,1193.96,70.62917,NA,481.7,552,0.1,0.35,0,0,0,0,0,0,0
SGP,Singapore,Asia,2022,NA,NA,NA,NA,NA,860.73,1712.26,71.60777,NA,628.1,741,0.1,0.35,0,0,0,0,0,0,0
SGP,Singapore,Asia,2023,NA,NA,NA,NA,NA,1162.63,1873.36,NA,NA,918.6,1051,0.1,0.35,0,0,0,0,0,0,0
SGP,Singapore,Asia,2024,NA,NA,NA,NA,NA,1676.13,NA,NA,NA,1459,0,0.1,0,0,0,0,0,0,0,0
SGS,South Georgia & South Sandwich Islands,Antarctica,2019,NA,NA,NA,NA,NA,0.19,0.76,NA,NA,0,0,0.01,0.01,0.18,0.75,0,0,0,0,0
SGS,South Georgia & South Sandwich Islands,Antarctica,2020,NA,NA,NA,NA,NA,0.19,0.76,NA,NA,0,0,0.01,0.01,0.18,0.75,0,0,0,0,0
SGS,South Georgia & South Sandwich Islands,Antarctica,2021,NA,NA,NA,NA,NA,0.19,0.76,NA,NA,0,0,0.01,0.01,0.18,0.75,0,0,0,0,0
SGS,South Georgia & South Sandwich Islands,Antarctica,2022,NA,NA,NA,NA,NA,0.19,0.76,NA,NA,0,0,0.01,0.01,0.18,0.75,0,0,0,0,0
SGS,South Georgia & South Sandwich Islands,Antarctica,2023,NA,NA,NA,NA,NA,0.2,0.76,NA,NA,0,0,0.01,0.01,0.19,0.75,0,0,0,0,0
SGS,South Georgia & South Sandwich Islands,Antarctica,2024,NA,NA,NA,NA,NA,0.2,NA,NA,NA,0,0,0.01,0,0.19,0,0,0,0,0,0
SLB,Solomon Islands,Oceania,2019,6.6469013006886,6060000,5.79571537872992,48.4,0.851185921958684,3.5100000000000002,7,16.861944,233370000,2.42,3.37,0,0,0.33,0.87,0,0,48.78,0,48.78
SLB,Solomon Islands,Oceania,2020,5.92082616179002,5990000,5.15490533562823,49,0.76592082616179,3.5100000000000002,6.93,16.873044,NA,2.42,3.3,0,0,0.33,0.87,0,0,0.6,0,0.6
SLB,Solomon Islands,Oceania,2021,6.5551580779271,5890000,5.69467272551484,49.1,0.86048535241226,3.5100000000000002,7.41,16.896644,NA,2.42,3.2,0,0,0.33,0.87,0,0,0,0,0
SLB,Solomon Islands,Oceania,2022,NA,NA,NA,50.1,NA,5.220000000000001,9.75,16.923844,NA,4.13,5.55,0,0,0.33,0.87,0,0,0,0,0
SLB,Solomon Islands,Oceania,2023,NA,NA,NA,NA,NA,7.28,10.81,NA,NA,6.1899999999999995,6.609999999999999,0,0,0.33,0.87,2.4,0,0.24,0,2.6399999999999997
SLB,Solomon Islands,Oceania,2024,NA,NA,NA,NA,NA,7.28,NA,NA,NA,6.1899999999999995,0,0,0,0.33,0,0,0,0,0,0
SLE,Sierra Leone,Africa,2019,75.2773571494793,15420000,4.76528940943787,75.4,70.5120677400414,99.24000000000001,243.82999999999998,NA,NA,4.55,6.359999999999999,0,0,60.89,228.17,7.31,0,0.11,0,7.42
SLE,Sierra Leone,Africa,2020,75.2773571494793,15420000,4.76528940943787,75.1,70.5120677400414,101.35000000000001,246.78,NA,NA,6.66,9.32,0,0,60.89,228.17,1.49,0,6.17,0,7.66
SLE,Sierra Leone,Africa,2021,75.2819403676811,15480000,4.7829445388537,71.1,70.4989958288274,109.47,258.15,NA,NA,14.780000000000001,20.69,0,0,60.89,228.17,13.6,0,0,0,13.6
SLE,Sierra Leone,Africa,2022,NA,NA,NA,71.6,NA,114.79,258.82,NA,NA,20.11,21.15,0,0,60.89,228.17,27.24,0,0,0,27.24
SLE,Sierra Leone,Africa,2023,NA,NA,NA,NA,NA,115.11000000000001,259.27,NA,1200000,20.43,21.59,0,0,60.89,228.17,7.319999999999999,0,0,0,7.319999999999999
SLE,Sierra Leone,Africa,2024,NA,NA,NA,NA,NA,115.11000000000001,NA,NA,NA,20.43,0,0,0,60.89,0,0,0,0,0,0
SLV,El Salvador,North America,2019,72.5915678524374,2881760000,47.4598155467721,19.4,25.1317523056654,1490.99,4406.68,12.056582,877000000,410.42999999999995,576.45,0,0,575.68,1527.3700000000001,0,0,0,0,0
SLV,El Salvador,North America,2020,86.1446202531646,3373340000,53.3756329113924,23.7,32.7689873417722,1593.25,5444.96,10.871882,7800000,478.54999999999995,986.41,36,14.12,573.81,2072.07,0,0,0,0,0
SLV,El Salvador,North America,2021,95.5593380614657,4242240000,66.8595744680851,21.9,28.6997635933806,1674.42,6107.5199999999995,11.763082,NA,543.21,1691.1799999999998,54,131.79,571.87,1821.47,0,0,0,0,0
SLV,El Salvador,North America,2022,NA,NA,NA,NA,30.2964667659402,1704.5400000000002,6013.69,12.178782,25300000,571.29,1243.05,54,135.53,571.87,2238.68,0.07,0,100,0,100.07
SLV,El Salvador,North America,2023,NA,NA,NA,NA,NA,1852.1200000000001,5253.0999999999995,NA,NA,646.91,1199.83,54,167.46,638.0699999999999,1489.54,0,0,0,0,0
SLV,El Salvador,North America,2024,NA,NA,NA,NA,NA,1858.01,NA,NA,NA,648,0,54,0,642.87,0,0,0,0,0,0
SOM,Somalia,Africa,2019,4.69707283866576,17250000,4.69707283866576,95,0,5.99,9.8,49.3615,NA,2.44,3.8,3.55,6,0,0,19.700000000000003,0.07,0,0,19.770000000000003
SOM,Somalia,Africa,2020,8.22221022512552,30460000,8.22221022512552,95.5,0,14.46,23,49.795,NA,10.91,17,3.55,6,0,0,0.17,0,0,0,0.17
SOM,Somalia,Africa,2021,11.2132448947616,42940000,11.2132448947616,95.4,0,22.46,35.5,49.6065,NA,18.91,29.5,3.55,6,0,0,145.5,0,0,0,145.5
SOM,Somalia,Africa,2022,NA,NA,NA,95.4,NA,45.96,72.2,49.7124,NA,42.41,66.2,3.55,6,0,0,14,0,0,0,14
SOM,Somalia,Africa,2023,NA,NA,NA,NA,NA,49.46,77.6,NA,5670000,45.91,71.6,3.55,6,0,0,98.65,7.7,0,0,106.35000000000001
SOM,Somalia,Africa,2024,NA,NA,NA,NA,NA,49.46,NA,NA,NA,45.91,0,3.55,0,0,0,0,0,0,0,0
SRB,Serbia,Europe,2019,29.9532978723404,1064440000,2.83095744680851,21.4,27.1223404255319,2909.5899999999997,10521.38,NA,NA,23.45,27.87,398,898.21,2460,9457.17,0,12.36,0,0,12.36
SRB,Serbia,Europe,2020,28.8540678680578,1203850000,3.17169880914743,26,25.6823690589103,2927.7200000000003,10237.69,NA,NA,30.51,35.12,398,975.63,2468.3,9034.5,10.81,0,0,0,10.81
SRB,Serbia,Europe,2021,34.9821890937623,1391440000,3.63917876291356,27.2,31.3430103308487,2956.93,12675.41,NA,NA,51.84,59.19,398,1084.54,2470.99,11284.41,1.66,2.47,0,0,4.13
SRB,Serbia,Europe,2022,NA,NA,NA,NA,26.1165868769361,3067.2999999999997,9997.61,NA,18460000,137,147.61,398,949.34,2493.47,8648.55,1.47,28.01,16.22,0,45.7
SRB,Serbia,Europe,2023,NA,NA,NA,NA,NA,3272.62,13746.26,NA,168850000,197.07,178.32,510,1067.94,2510.63,12245.7,25.08,0,77.09,0,102.17
SRB,Serbia,Europe,2024,NA,NA,NA,NA,NA,3412.62,NA,NA,NA,241.07,0,604,0,2512.63,0,0,0,0,0,0
SSD,South Sudan,Africa,2019,0.224416517055655,1250000,0.224416517055655,31.4,0,2.48,3.72,NA,NA,2.48,3.72,0,0,0,0,0.11,0,0,0,0.11
SSD,South Sudan,Africa,2020,0.224014336917563,1250000,0.224014336917563,32.8,0,3.73,5.6,NA,NA,3.73,5.6,0,0,0,0,0.07,0,0,0,0.07
SSD,South Sudan,Africa,2021,0.339823008849558,1920000,0.339823008849558,32.4,0,3.53,5.3,NA,NA,3.53,5.3,0,0,0,0,0.24,0,0,0,0.24
SSD,South Sudan,Africa,2022,NA,NA,NA,NA,NA,3.98,5.97,NA,NA,3.98,5.97,0,0,0,0,0.02,0,0,0,0.02
SSD,South Sudan,Africa,2023,NA,NA,NA,NA,NA,17.740000000000002,7.11,NA,NA,17.740000000000002,7.11,0,0,0,0,25.94,0,0,0,25.94
SSD,South Sudan,Africa,2024,NA,NA,NA,NA,NA,31.740000000000002,NA,NA,NA,31.740000000000002,0,0,0,0,0,0,0,0,0,0
STP,São Tomé & Príncipe,Africa,2019,5.70139080777379,360000,0.331583310306715,38.6,5.36980749746707,2.27,6.19,-0.0706,NA,0.35,0.36,0,0,1.92,5.83,0,0,0,0,0
STP,São Tomé & Príncipe,Africa,2020,5.84284136915716,350000,0.322046374677954,41.6,5.52079499447921,2.26,6.35,-0.1195,NA,0.34,0.35,0,0,1.92,6,0,0,14.31,0,14.31
STP,São Tomé & Príncipe,Africa,2021,6.05617320070216,210000,0.204798127559977,40.8,5.85137507314219,2.12,6.21,-0.1172,NA,0.2,0.21,0,0,1.92,6,1.07,0,0.02,0,1.09
STP,São Tomé & Príncipe,Africa,2022,NA,NA,NA,42.5,NA,1.93,6.01,-0.0872,NA,0.01,0.01,0,0,1.92,6,0,0,0,0,0
STP,São Tomé & Príncipe,Africa,2023,NA,NA,NA,NA,NA,2.4699999999999998,6.01,NA,30000000,0.55,0.01,0,0,1.92,6,36.42,0,0,0,36.42
STP,São Tomé & Príncipe,Africa,2024,NA,NA,NA,NA,NA,2.4699999999999998,NA,NA,NA,0.55,0,0,0,1.92,0,0,0,0,0,0
SUR,Suriname,South America,2019,48.2326043737575,18440000,0.916500994035785,14.9,47.3161033797217,187.15,966.2,-13.97032114,NA,5.62,8.07,0,0,180.04,952.12,0,0,0,0,0
SUR,Suriname,South America,2020,34.1118226600985,-281530000,-13.8684729064039,14.6,47.9802955665025,187.15,899.01,-14.04882114,NA,5.62,8.08,0,0,180.04,884.92,3.08,0,0,0,3.08
SUR,Suriname,South America,2021,41.9336561743341,-125070000,-6.05665859564165,14.5,47.9903147699758,188.15,1087.73,-14.05072114,NA,6.62,8.8,0,0,180.04,1072.9199999999998,0.29,0,0,0,0.29
SUR,Suriname,South America,2022,NA,NA,NA,NA,44.0019193857965,188.65,1182.81,-14.13852114,NA,7.12,9.88,0,0,180.04,1166.9199999999998,0.13,0,0,0,0.13
SUR,Suriname,South America,2023,NA,NA,NA,NA,NA,189.85,1168.0300000000002,NA,NA,8.32,11.1,0,0,180.04,1150.9199999999998,0,0,0,0,0
SUR,Suriname,South America,2024,NA,NA,NA,NA,NA,191.39000000000001,NA,NA,NA,9.85,0,0,0,180.04,0,0,0,0,0,0
SVK,Slovakia,Europe,2019,24.1225293662517,2288000000,8.04670464936344,17.6,16.0758247168882,2431,6644,38.9590057878517,NA,590,589,4,6,1611,4356,0,0,0,0,0
SVK,Slovakia,Europe,2020,24.7555308967335,2340000000,8.11429364033567,17.6,16.6412372563978,2377,6857,34.7561687331166,NA,535,663,4,4,1613,4517,0,0,0,0,0
SVK,Slovakia,Europe,2021,23.5607675906183,2520000000,8.3955223880597,17.9,15.1652452025586,2406,6778,39.0728206325367,NA,537,671,4,5,1615,4258,0,0,0,0,0
SVK,Slovakia,Europe,2022,NA,NA,NA,NA,14.7663760339817,2432.5,5822,37.7769206325368,NA,549,650,4,4,1616,3678,0,0,0,0,0
SVK,Slovakia,Europe,2023,NA,NA,NA,NA,16.4195200862766,2417,6709,NA,NA,593,605,4,4,1615,4686,0,0,0,0,0
SVK,Slovakia,Europe,2024,NA,NA,NA,NA,NA,2691,NA,NA,NA,867,0,4,0,1615,0,0,0,0,0,0
SVN,Slovenia,Europe,2019,32.5658115410895,560770000,3.48325982980309,20.9,29.0825517112864,1512.29,5039.62,15.7532274433539,NA,277.88,303.04,3.3,6.15,1170.72,4479.4,0,0,0,0,0
SVN,Slovenia,Europe,2020,34.1665503199535,649230000,3.77678883071553,22.7,30.389761489237902,1611.69,5582.55,14.6445959401576,NA,369.78,368.2,3.3,6.25,1171.86,4934.06,0,0,0,0,0
SVN,Slovenia,Europe,2021,36.1126858150668,736250000,4.63750314940791,23.4,31.4751826656589,1703.96,5448.7,14.8287268748831,NA,461.16,453.11,3.33,5.59,1172.06,4712.51,0,0,0,0,0
SVN,Slovenia,Europe,2022,NA,NA,NA,NA,24.9724568490635,1862.94,4069.3,14.0224268748831,NA,626.16,645.59,3.33,5.73,1166.05,3148.51,0,0,0,0,0
SVN,Slovenia,Europe,2023,NA,NA,NA,NA,33.2708177044261,2272.77,6308.01,NA,NA,1031.2,984.36,3.33,6.37,1170.84,5020.77,0,0,0,0,0
SVN,Slovenia,Europe,2024,NA,NA,NA,NA,NA,2561.94,NA,NA,NA,1309.37,0,3.33,0,1191.84,0,0,0,0,0,0
SWE,Sweden,Europe,2019,58.7482708873836,33562000000,19.9253142087046,52.9,38.8229566786789,31155.5,98933,13.514720204959,NA,714,679,8681,19847,16462,65371,0,0,0,0,0
SWE,Sweden,Europe,2020,68.4807090146674,39754000000,24.2649527262517,57.8,44.2157562884156,31950.5,112143,9.1977738090990009,NA,1107,1051,9976,27526,16406,72389,0,0,0,0,0
SWE,Sweden,Europe,2021,67.3919370423404,41852000000,24.3611683488748,57.9,43.0307686934656,34505,115737,10.635458678416,NA,1606,1526,12116,27244,16407,73885,0,31.14,0,0,31.14
SWE,Sweden,Europe,2022,NA,NA,NA,NA,40.4062162521151,37572.5,118236,6.840158678416,NA,2388,1980,14279,33253,16399,69871,0,99.14,0,0,99.14
SWE,Sweden,Europe,2023,NA,NA,NA,NA,40.0043420052828,40278,115246,NA,NA,3993,3114,16224,34245,16406,66187,0,0,0,0,0
SWE,Sweden,Europe,2024,NA,NA,NA,NA,NA,42363,NA,NA,NA,4963,0,17239,0,16506,0,0,0,0,0,0
SWZ,Eswatini,Africa,2019,85.3888888888889,187990000,38.6810699588477,64.4,46.7078189300411,168.35,412.75,-0.591579,NA,0.15,0.13,0,0,62.199999999999996,225.13,1.52,0,0,0,1.52
SWZ,Eswatini,Africa,2020,79.2602996254682,154250000,28.8857677902622,63.7,50.374531835206,168.38,423.66,-0.606379,NA,0.18,0.17,0,0,62.199999999999996,230.6,0.03,0,0,0,0.03
SWZ,Eswatini,Africa,2021,83.072202166065,152220000,27.4765342960289,65.4,55.5956678700361,178.38,458.81,-0.497779,115000000,10.180000000000001,8.03,0,0,62.199999999999996,258.65000000000003,0.23,0,0,0,0.23
SWZ,Eswatini,Africa,2022,NA,NA,NA,64.7,60.3503184713376,178.37,500.23,-0.388779,NA,10.17,20.619999999999997,0,0,62.199999999999996,296.85,0.07,0,0,0,0.07
SWZ,Eswatini,Africa,2023,NA,NA,NA,NA,NA,197.48,639.65,NA,NA,27.95,47.52,0,0,63.529999999999994,395.29,0.34,0,0,0,0.34
SWZ,Eswatini,Africa,2024,NA,NA,NA,NA,NA,197.48,NA,NA,NA,27.95,0,0,0,63.529999999999994,0,0,0,0,0,0
SXM,Sint Maarten,North America,2019,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SXM,Sint Maarten,North America,2020,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SXM,Sint Maarten,North America,2021,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SXM,Sint Maarten,North America,2022,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SYC,Seychelles,Africa,2019,2.30110159118727,10340000,2.30110159118727,1.2,0,11.14,11.79,0.336062,NA,5.14,6.9,6,4.88,0,0,0,0,0,0,0
SYC,Seychelles,Africa,2020,2.96433325061475,13140000,2.96433325061475,1.3,0,13.920000000000002,14.57,0.394862,NA,7.92,8.58,6,5.99,0,0,0,0,0,0,0
SYC,Seychelles,Africa,2021,4.51403741810568,20050000,4.51403741810568,1.7,0,23.2,25.44,0.416462,NA,17.2,20.36,6,5.08,0,0,0,0,0,0,0
SYC,Seychelles,Africa,2022,NA,NA,NA,1.9,NA,23.75,27.27,0.476962,NA,17.75,20.69,6,6.58,0,0,0,0,0,0,0
SYC,Seychelles,Africa,2023,NA,NA,NA,NA,NA,23.75,27.34,NA,NA,17.75,21.3,6,6.05,0,0,0,0,0,0,0
SYC,Seychelles,Africa,2024,NA,NA,NA,NA,NA,23.75,NA,NA,NA,17.75,0,6,0,0,0,0,0,0,0,0
SYR,Syria,Asia,2019,3.55547085201794,38870000,0.174304932735426,1,3.38116591928251,1499.77,792.8299999999999,41.2616,NA,2.47,4.3,0.6,1.05,1490,754,0,0,0,0,0
SYR,Syria,Asia,2020,3.85147619047619,54810000,0.261,1.1,3.59047619047619,1508.83,808.8299999999999,40.4967,NA,11.52,20.3,0.6,1.05,1490,754,0,0,0,0,0
SYR,Syria,Asia,2021,3.905748293043,92610000,0.427246724487913,1.1,3.47850156855508,1530.31,846.63,40.0301,NA,33,58.1,0.6,1.05,1490,754,0,0,0,0,0
SYR,Syria,Asia,2022,NA,NA,NA,NA,3.75853646378545,1557.31,890.63,40.1651,NA,60,102.1,0.6,1.05,1490,754,0.59,0,0,0,0.59
SYR,Syria,Asia,2023,NA,NA,NA,NA,NA,1557.31,890.63,NA,NA,60,102.1,0.6,1.05,1490,754,0.05,0,0,0,0.05
SYR,Syria,Asia,2024,NA,NA,NA,NA,NA,1557.31,NA,NA,NA,60,0,0.6,0,1490,0,0,0,0,0,0
TCA,Turks & Caicos Islands,North America,2019,0.562205989214824,1470000,0.562205989214824,0.5,0,0.94,1.47,NA,NA,0.94,1.47,0,0,0,0,0,0,0,0,0
TCA,Turks & Caicos Islands,North America,2020,0.573166452216634,1470000,0.573166452216634,0.5,0,0.94,1.47,NA,NA,0.94,1.47,0,0,0,0,0,0,0,0,0
TCA,Turks & Caicos Islands,North America,2021,1.48336829487564,3960000,1.48336829487564,0.8,0,2.57,4.01,NA,NA,2.57,4.01,0,0,0,0,0,0,0,0,0
TCA,Turks & Caicos Islands,North America,2022,NA,NA,NA,0.8,NA,3.29,5.13,NA,NA,3.29,5.13,0,0,0,0,0,0,0,0,0
TCA,Turks & Caicos Islands,North America,2023,NA,NA,NA,NA,NA,3.52,5.49,NA,NA,3.52,5.49,0,0,0,0,0,0,0,0,0
TCA,Turks & Caicos Islands,North America,2024,NA,NA,NA,NA,NA,4.02,NA,NA,NA,4.02,0,0,0,0,0,0,0,0,0,0
TCD,Chad,Africa,2019,5.5952380952381,18800000,5.5952380952381,72.8,0,3.66,15.719999999999999,77.2809,NA,0.56,0.88,1.1,8.9,0,0,22.689999999999998,0,0,0,22.689999999999998
TCD,Chad,Africa,2020,5.67751479289941,19190000,5.67751479289941,71.9,0,4.21,18.35,76.8367,150000000,1.1099999999999999,1.75,1.1,8.9,0,0,13.07,0,0,0,13.07
TCD,Chad,Africa,2021,4.6433734939759,19270000,4.6433734939759,69.9,0,4.6899999999999995,20.03,80.3627,71350000,1.59,2.52,1.1,8.9,0,0,21.11,0,0,0,21.11
TCD,Chad,Africa,2022,NA,NA,NA,70,NA,4.74,20.15,85.8897,NA,1.64,2.59,1.1,8.9,0,0,159.11,0,0,0,159.11
TCD,Chad,Africa,2023,NA,NA,NA,NA,NA,4.76,19.700000000000003,NA,100000000,1.66,2.63,1.1,8.9,0,0,0.8,0,0,0,0.8
TCD,Chad,Africa,2024,NA,NA,NA,NA,NA,4.84,NA,NA,NA,1.74,0,1.1,0,0,0,0,0,0,0,0
TGO,Togo,Africa,2019,22.9046822742475,14970000,2.50334448160535,78.6,20.4013377926421,73.89,136.97,9.66872,NA,7.29,12.129999999999999,0,0,66.6,124.84,0.19,0,0,0,0.19
TGO,Togo,Africa,2020,14.8220757825371,14970000,2.4662273476112,76.2,12.3558484349259,77.4,89.97,10.32692,182230000,10.8,14.84,0,0,66.6,75.13,15.42,0,0,0,15.42
TGO,Togo,Africa,2021,25.5873786407767,73130000,11.8333333333333,75.1,13.7540453074434,130.85999999999999,158.13,10.84912,NA,64.26,72.55,0,0,66.6,85.58,22.34,0,0,0,22.34
TGO,Togo,Africa,2022,NA,NA,NA,NA,9.51219512195122,132.79999999999998,120.82,11.20692,76120000,66.2,103.18,0,0,66.6,17.64,1.87,0,0,0,1.87
TGO,Togo,Africa,2023,NA,NA,NA,NA,NA,133.55,124.52,NA,NA,66.95,76.96,0,0,66.6,47.56,20.69,0,0,0,20.69
TGO,Togo,Africa,2024,NA,NA,NA,NA,NA,133.55,NA,NA,NA,66.95,0,0,0,66.6,0,0,0,0,0,0
THA,Thailand,Asia,2019,25.0174051628326,41274200000,21.6380774634596,23.9,3.379327699373,11701.01,37745.2,344.58618,1653340000,2988.49,5145.719999999999,1506.82,3673.28,3107.95,5929.71,0.05,104.05,0,0,104.1
THA,Thailand,Asia,2020,18.5991184763348,28697350000,15.9907668475778,20.9,2.60835162875706,11842.779999999999,33437.89,341.73268,254800000,2984.2400000000002,5040.0999999999995,1506.73,3215.59,3110.05,4169.36,24.21,31.71,0,0,55.92
THA,Thailand,Asia,2021,19.6792655928357,30785350000,17.0814306402481,19,2.59783495258757,12402.23,36002.630000000005,337.47438,NA,3065.2900000000004,5016.629999999999,1545.3300000000002,3555.92,3110.1499999999996,4169.35,22.110000000000003,0,0,0,22.110000000000003
THA,Thailand,Asia,2022,NA,NA,NA,NA,3.65100873230955,12540.04,38028.96,350.50378,794510000,3185.16,5004.89,1545.3300000000002,3004.34,3125.84,6340.46,31.37,0,0,0,31.37
